"","dsdingid","dsdingr","dsdbcid","dsdbcnam","dsdbccat"
"263","10005405","INNERLIGHT SUPERGREENS BLEND","10000024","BARLEY GRASS",3
"264","10005452","NATURE'S SUNSHINE ULTIMATE GREENZONE PROPRIETARY BLEND","10000024","BARLEY GRASS",3
"265","10005730","QUANTUM-RX GREENS MIX","10000024","BARLEY GRASS",3
"266","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10000024","BARLEY GRASS",3
"267","10006082","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY SUPER GREEN FOOD COMPLEX","10000024","BARLEY GRASS",3
"268","10006710","NSI NUTRACEUTICAL SCIENCES INSTITUTE WHOLE FOOD SHAKE GREEN FOODS BLEND","10000024","BARLEY GRASS",3
"269","10006796","VITADAILY PROPRIETARY BLEND OF 25 WHOLE FOOD CONCENTRATES","10000024","BARLEY GRASS",3
"270","10007018","GARDEN OF LIFE PRIMAL DEFENSE ULTRA ULTIMATE PROBIOTIC FORMULA HSO PROBIOTIC BLEND","10000024","BARLEY GRASS",3
"271","10007256","LIFE'S FORTUNE MULTI-VITAMIN & MINERAL PROPRIETARY BLEND","10000024","BARLEY GRASS",3
"272","10007322","NATURALLY YOUNG INTRA CLEANSE 1 PROPRIETARY BLEND","10000024","BARLEY GRASS",3
"273","10007352","GARDEN OF LIFE POTEN-ZYME VEGGIE JUICE BLEND","10000024","BARLEY GRASS",3
"274","10007446","DR. FUHRMAN GENTLE CARE FORMULA WHOLE FOOD FRUIT, VEGGIE & GREENS BLEND","10000024","BARLEY GRASS",3
"275","10007654","AMAZING GRASS GREENSUPERFOOD GREEN FOOD BLEND","10000024","BARLEY GRASS",3
"276","10001385","KYO-GREEN BLEND","10000025","BARLEY GRASS POWDER",3
"277","10006488","NATURE'S SECRET CLEANSING BLEND WITH FIBERS PROPRIETARY BLEND","10000025","BARLEY GRASS POWDER",3
"278","10007288","IRWIN NATURALS GREEN SUPER FOOD BLEND","10000025","BARLEY GRASS POWDER",3
"279","10007700","ULTIMATE LIVING GREEN MIRACLE CEREAL GRASS BLEND","10000025","BARLEY GRASS POWDER",3
"280","10004651","SAGEANT CORE LIVE GREEN JUICE BLEND 33:1","10000026","BARLEY JUICE",3
"281","10004655","SAGEANT CORE GREEN FERMENTED BLEND 26:1","10000026","BARLEY JUICE",3
"282","10000905","ULTRA PLAN SUPER FOODS BLEND","10000028","BARLEY LEAVES",3
"283","10004130","BARLEAN'S BIOGREEN 15:1 CONCENTRATE","10000028","BARLEY LEAVES",3
"284","10004702","SAGEANT CORE WHOLE FOOD BLEND","10000028","BARLEY LEAVES",3
"285","10006111","NATURE'S PLUS SOURCE OF LIFE ENERGY SHAKE HERBAL BASE","10000028","BARLEY LEAVES",3
"286","10000604","VITALERT HERBAL BLEND","10000029","BEE POLLEN",4
"287","10001201","SOLGAR WHOLE FOOD/HERBAL BLEND","10000029","BEE POLLEN",4
"288","10001623","METABOLITE PROPRIETARY BLEND","10000029","BEE POLLEN",4
"289","10001639","UP YOUR GAS PROPRIETARY BLEND","10000029","BEE POLLEN",4
"290","10001917","HERBALIFE FORMULA 2 PROPRIETARY BLEND","10000029","BEE POLLEN",4
"291","10002146","SUNDOWN HERBAL ENERGY HERBAL BLEND","10000029","BEE POLLEN",4
"292","10002165","METABOLIFE 356 PROPRIETARY BLEND","10000029","BEE POLLEN",4
"293","10002258","GUEYE HERBAL COMPLEX","10000029","BEE POLLEN",4
"294","10002437","ELECTRIM DIET FORMULA PROPRIETARY BLEND","10000029","BEE POLLEN",4
"295","10002528","META-BIOLOGICAL PROPRIETARY BLEND","10000029","BEE POLLEN",4
"296","10003352","METABALANCE 44 PROPRIETARY BLEND","10000029","BEE POLLEN",4
"297","10003435","NATURE'S HERBS ELEUTHEROCOCCUS GOTU KOLA PROPRIETARY HERBAL BLEND","10000029","BEE POLLEN",4
"298","10003622","DAILY COMPLETE + WHOLE SUPERFOOD GREEN COMPLEX","10000029","BEE POLLEN",4
"299","10003679","FEELING YOUNG SUPERFOODS COMPLEX","10000029","BEE POLLEN",4
"300","10004096","NATURE'S SUNSHINE METABOMAX PROPRIETARY BLEND","10000029","BEE POLLEN",4
"301","10004298","METAB-O-LITE PLUS PROPRIETARY BLEND","10000029","BEE POLLEN",4
"302","10004392","ALTRUM SUPERFOODS BLEND","10000029","BEE POLLEN",4
"303","10004412","VISION FOR LIFE GENTLE BODY CLEANSE PROPRIETARY BLEND","10000029","BEE POLLEN",4
"304","10004543","HERBALIFE FORMULA 2 PROPRIETARY BLEND #2","10000029","BEE POLLEN",4
"305","10004598","NATURE'S SUNSHINE ENERG-V PROPRIETARY BLEND","10000029","BEE POLLEN",4
"306","10005346","ENERGETIX GREENING POWER BLEND","10000029","BEE POLLEN",4
"307","10005347","HERBALIFE SCHIZANDRA PLUS EXCLUSIVE BLEND","10000029","BEE POLLEN",4
"308","10006080","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY ENERGY ACTIVATOR BLEND","10000029","BEE POLLEN",4
"309","10006296","LIQUID HEALTH COMPLETE MULTIPLE SUPER-PHYTO FOOD COMPLEX","10000029","BEE POLLEN",4
"310","10006316","NUTRITION DEPOT SUPREME ROYAL JELLY 63.1 BLEND","10000029","BEE POLLEN",4
"311","10006319","PROS-1 BLEND","10000029","BEE POLLEN",4
"312","10007430","FIBER SYSTEM PLUS 4LIFE NUTRITION BLEND","10000029","BEE POLLEN",4
"313","10007476","NUTRAPATHIC MULTIPLE 'PLUS' PROPRIETARY BLEND","10000029","BEE POLLEN",4
"314","10008048","ENERGY PLUS PROPRIETARY BLEND #2","10000029","BEE POLLEN",4
"315","10004295","FUTUREBIOTICS 30 DAY BEAUTY SECRET BLEND","10000030","BEE POLLEN POWDER",4
"316","10005314","GENERIC8 VERY GREEN PROPRIETARY GREEN MIX BLEND","10000030","BEE POLLEN POWDER",4
"317","10006246","FUTUREBIOTICS ADVANCED WOMEN'S FORMULA MULTI VITAMIN ENERGY PLUS BLEND","10000030","BEE POLLEN POWDER",4
"318","10005346","ENERGETIX GREENING POWER BLEND","10000031","BEE PROPOLIS",4
"319","10005602","GOLDSHIELD ELITE HONEYBEE PROPOLIS BLEND","10000031","BEE PROPOLIS",4
"320","10006316","NUTRITION DEPOT SUPREME ROYAL JELLY 63.1 BLEND","10000031","BEE PROPOLIS",4
"321","10005425","JP+ GUMMIES FRUITS PROPRIETARY BLEND","10000034","BEET POWDER",3
"322","10005426","JP+ GUMMIES VEGGIES PROPRIETARY BLEND","10000034","BEET POWDER",3
"323","10007329","NATURE'S BOUNTY YOUR LIFE MULTI MEN'S 45+ ACTIVE VEGETABLE AND FRUIT BLEND","10000034","BEET POWDER",3
"324","10007455","NATURE'S BOUNTY YOUR LIFE MULTI WOMEN'S 45+ ACTIVE VEGETABLE AND FRUIT BLEND","10000034","BEET POWDER",3
"325","10007703","ULTIMATE LIVING GREEN MIRACLE VEGETABLE BLEND","10000034","BEET POWDER",3
"326","10007950","MIGENETICS AFRICAN ORIGIN ORGANIC VEGETABLE BLEND","10000034","BEET POWDER",3
"327","10004094","NATURE'S SUNSHINE BOWEL DETOX PROPRIETARY BLEND","10000035","BENTONITE CLAY",4
"328","10003285","NUHAIR FOLLICLE STIMULATING BOTANICAL BLEND","10000037","BETA SITOSTEROL",4
"329","10005143","NUTRACORE HOODIA XPF PLUS PROPRIETARY BLEND","10000037","BETA SITOSTEROL",4
"330","10006006","ISAGENIX ESSENTIALS FOR MEN PROPRIETARY BLEND","10000037","BETA SITOSTEROL",4
"331","10006531","REXALL PROSTA-RX PROPRIETARY BLEND","10000037","BETA SITOSTEROL",4
"332","10007443","MICHAEL'S NATUROPATHIC PROGRAMS TESTOSTERONE FACTORS PROPRIETARY BLEND","10000037","BETA SITOSTEROL",4
"333","10000993","BIOZAN","10000038","BETAINE HYDROCHLORIDE",4
"334","10002182","ZYPAN PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"335","10002254","ULTRA PREVENTIVE PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"336","10002710","ALIVE! DIGESTIVE ENZYME BLEND","10000038","BETAINE HYDROCHLORIDE",4
"337","10002876","ALL ONE BASE BLEND","10000038","BETAINE HYDROCHLORIDE",4
"338","10003352","METABALANCE 44 PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"339","10003472","CORAL COMPLEX2 PROPRIETARY TRACE MINERAL BLEND","10000038","BETAINE HYDROCHLORIDE",4
"340","10004068","GENERIC8 MULTIPLE MINERALS BLEND","10000038","BETAINE HYDROCHLORIDE",4
"341","10004198","SP DIAPLEX PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"342","10004498","DOUGLAS LABS CV SUPPORT PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"343","10005023","SP ALLERPLEX PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"344","10005127","SP ALBAPLEX PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"345","10005605","GOLDSHIELD ELITE DIGESTIVE ENZYMES BASE","10000038","BETAINE HYDROCHLORIDE",4
"346","10005608","GOLDSHIELD ELITE BIOACTIVE ENZYMES BLEND","10000038","BETAINE HYDROCHLORIDE",4
"347","10006072","SP BETACOL PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"348","10006107","MICHAEL'S NATUROPATHIC PROGRAMS CHOLESTEROL METABOLISM FACTORS PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"349","10006113","ALL ONE GREEN PHYTO BASE MULTIPLE VITAMIN & MINERAL POWDER BASE","10000038","BETAINE HYDROCHLORIDE",4
"350","10006205","GREEN TEA FAT BURNER XENEDROL BLEND","10000038","BETAINE HYDROCHLORIDE",4
"351","10006246","FUTUREBIOTICS ADVANCED WOMEN'S FORMULA MULTI VITAMIN ENERGY PLUS BLEND","10000038","BETAINE HYDROCHLORIDE",4
"352","10006840","YOUNG LIVING ESSENTIAL OILS PROPRIETARY ESSENTIALZYME BLEND","10000038","BETAINE HYDROCHLORIDE",4
"353","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"354","10007165","APEX ENERGETICS ADAPTOCRINE PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"355","10007499","LIPO-MACS MCDONAGH MEDICAL CENTER, INC. PROPRIETARY COMPLEX","10000038","BETAINE HYDROCHLORIDE",4
"356","10007768","NATURE'S SUNSHINE SKELETAL STRENGTH PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"357","10007770","NATURE'S SUNSHINE FOOD ENZYMES PROPRIETARY BLEND","10000038","BETAINE HYDROCHLORIDE",4
"358","10000693","SUNDOWN GRAPESEED XTRA PREMIUM BLEND","10000039","BILBERRY",3
"359","10002298","NATROL GP FLAVONOID COMPLEX","10000039","BILBERRY",3
"360","10003084","STRAUSS PROPRIETARY BLEND","10000039","BILBERRY",3
"361","10003674","FEELING YOUNG FRUIT AND VEGETABLE EXTRACT COMPLEX","10000039","BILBERRY",3
"362","10003716","SUPER JUICE PHENOLIC CONCENTRATE BLEND","10000039","BILBERRY",3
"363","10003919","GLACIAL MILK COMPLETE NUTRITION HERB BLEND","10000039","BILBERRY",3
"364","10004546","OCULAR PROTECT OPTIBERRY PROPRIETARY BLEND","10000039","BILBERRY",3
"365","10004940","OPTIM 3 OCUCEL LUTEIN COMPLEX","10000039","BILBERRY",3
"366","10004963","ULTRA PLAN DIETER'S MULTI-VITAMIN HERBAL BLEND","10000039","BILBERRY",3
"367","10005346","ENERGETIX GREENING POWER BLEND","10000039","BILBERRY",3
"368","10006520","L'IL CRITTERS FRUIT & VEGGIE BEARS PROPRIETARY BLEND #2","10000039","BILBERRY",3
"369","10006714","NSI NUTRACEUTICAL SCIENCES INSTITUTE WHOLE FOOD SHAKE FRUIT BLEND","10000039","BILBERRY",3
"370","10007223","VITALIVE PHYTONUTRIENT COMPLEX","10000039","BILBERRY",3
"371","10007304","NANOGREENS10 PHYTO-NUTRIENT PROPRIETARY BLEND","10000039","BILBERRY",3
"372","10007485","RAINBOW LIGHT 4:1 ANTIOXIDANT FRUIT BLEND","10000039","BILBERRY",3
"373","10007806","NATURE'S WAY ALIVE! ORCHARD FRUITS BLEND #2","10000039","BILBERRY",3
"374","10007611","GNC MEGA MEN ANTIOXIDANT FRUIT AND VEGETABLE BLEND #3","10000040","BILBERRY POWDER",3
"375","10004437","HHN MSM PROPRIETARY BLEND","10000041","BIOFLAVONOIDS",4
"376","10004878","IMMUNO STAT ACTIVATED VITAMIN COMPLEX","10000041","BIOFLAVONOIDS",4
"377","10006078","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY ACTIVATED BIOFLAVONOID COMPLEX","10000041","BIOFLAVONOIDS",4
"378","10002170","MARTRIM PROPRIETARY BLEND","10000042","BIOTIN",1
"379","10004947","SEA VEGG PRISTINE OCEAN BLEND","10000042","BIOTIN",1
"380","10006220","TWINLAB HAIR, SKIN AND NAILS BLEND","10000042","BIOTIN",1
"381","10006267","ARBONNE WOMEN'S GENDER-SPECIFIC BLEND","10000043","BLACK COHOSH",3
"382","10003809","GREAT START C COMPLEX BASE","10000045","BLACK CURRANT",3
"383","10004673","PHYSIOKIDS PHYTOJUICE BLEND","10000045","BLACK CURRANT",3
"384","10004941","ENIVA VIBE ANTIOX PROPRIETARY BLEND","10000045","BLACK CURRANT",3
"385","10007954","MIGENETICS AFRICAN ORIGIN ORGANIC & KOSHER BERRY AND FRUIT BLEND","10000045","BLACK CURRANT",3
"386","10007987","ENIVA VIBE ANTIOX PROPRIETARY BLEND #2","10000045","BLACK CURRANT",3
"387","10005154","REXALL FLAX, FISH, BORAGE OIL ESSENTIAL OIL BLEND","10000046","BLACK CURRANT SEED OIL",3
"388","10006724","MEMBER'S MARK OMEGA 3, 6, 9 ESSENTIAL OIL BLEND","10000046","BLACK CURRANT SEED OIL",3
"389","10006756","FINEST NATURAL FISH, FLAX & BORAGE OILS ESSENTIAL OIL BLEND","10000046","BLACK CURRANT SEED OIL",3
"390","10006945","SPRING VALLEY ESSENTIAL OIL BLEND","10000046","BLACK CURRANT SEED OIL",3
"391","10002015","IN-X PROPRIETARY BLEND","10000047","BLACK WALNUT HULLS",3
"392","10002029","SPECIAL FORMULA #1 PROPRIETARY BLEND","10000047","BLACK WALNUT HULLS",3
"393","10003055","HERBS ETC. PARA-FREE COMPLEX","10000047","BLACK WALNUT HULLS",3
"394","10004091","NATURE'S SUNSHINE THYROID ACTIVATOR PROPRIETARY BLEND","10000047","BLACK WALNUT HULLS",3
"395","10004108","NATURE'S SUNSHINE ALL CELL DETOX PROPRIETARY BLEND","10000047","BLACK WALNUT HULLS",3
"396","10004123","NEW VITALITY ALOE EASE PROPRIETARY BLEND","10000047","BLACK WALNUT HULLS",3
"397","10004589","NATURE'S SUNSHINE CAPRYLIC ACID COMBINATION PROPRIETARY BLEND","10000047","BLACK WALNUT HULLS",3
"398","10005287","HEALTH RESOURCES ADVANCED COLON CARE PROPRIETARY BLEND","10000047","BLACK WALNUT HULLS",3
"399","10006996","BODYGOLD COLONCLENZ PROPRIETARY BLEND","10000047","BLACK WALNUT HULLS",3
"400","10007429","FIBER SYSTEM PLUS 4LIFE CLEANSING BLEND","10000047","BLACK WALNUT HULLS",3
"401","10007444","PHYTOLAX 4LIFE PROPRIETARY BLEND","10000047","BLACK WALNUT HULLS",3
"402","10001519","INSURE HERBAL PROPRIETARY LIQUID BLEND","10000048","BLESSED THISTLE",3
"403","10001874","CHANGE-O-LIFE PROPRIETARY BLEND","10000048","BLESSED THISTLE",3
"404","10002023","FCS II PROPRIETARY BLEND","10000048","BLESSED THISTLE",3
"405","10002061","NATURE'S SUNSHINE FOUR HERBAL PROPRIETARY BLEND","10000048","BLESSED THISTLE",3
"406","10002672","ALIVE! GREEN FOOD/ SPIRULINA BLEND","10000048","BLESSED THISTLE",3
"407","10002981","NUTRACEUTICAL PROPRIETARY COMPLEX","10000048","BLESSED THISTLE",3
"408","10003427","FLOR ESSENCE PROPRIETARY BLEND","10000048","BLESSED THISTLE",3
"409","10003521","INSURE HERBAL PROPRIETARY TABLET BLEND","10000048","BLESSED THISTLE",3
"410","10004105","NATURE'S SUNSHINE LIVER CLEANSE FORMULA PROPRIETARY BLEND","10000048","BLESSED THISTLE",3
"411","10005238","NATURE'S WAY ALIVE! GREEN FOOD/SPIRULINA BLEND #2","10000048","BLESSED THISTLE",3
"412","10005324","NATURE'S WAY ALIVE! GREEN FOOD/SPIRULINA BLEND #3","10000048","BLESSED THISTLE",3
"413","10005623","NATURE'S SUNSHINE C-X PROPRIETARY BLEND","10000048","BLESSED THISTLE",3
"414","10005747","RIDGECREST HERBALS LIVERCLEAN PROPRIETARY BLEND","10000048","BLESSED THISTLE",3
"415","10005913","FIRST CLEANSE RENEW LIFE FIRST CLEANSE 1 PROPRIETARY BLEND","10000048","BLESSED THISTLE",3
"416","10006710","NSI NUTRACEUTICAL SCIENCES INSTITUTE WHOLE FOOD SHAKE GREEN FOODS BLEND","10000048","BLESSED THISTLE",3
"417","10007322","NATURALLY YOUNG INTRA CLEANSE 1 PROPRIETARY BLEND","10000048","BLESSED THISTLE",3
"418","10001591","REJUVEX PROPRIETARY BLEND","10000052","BORON",2
"419","10001780","THERMOCHROME PROPRIETARY BLEND","10000052","BORON",2
"420","10001791","COLLOIDAL MINERAL PROPRIETARY BLEND","10000052","BORON",2
"421","10002058","NATURE'S SUNSHINE COLLOIDAL MINERAL BLEND","10000052","BORON",2
"422","10002233","SYNERGISTIC AND PROPRIETARY FORMULATION","10000052","BORON",2
"423","10002904","NATURE'S SUNSHINE TRACE MINERAL CONCENTRATE","10000052","BORON",2
"424","10002909","BAYWOOD SOLUTIONS CAL-MAG FIZZ PROPRIETARY MINERAL BLEND","10000052","BORON",2
"425","10003268","MINERAL TODDY PROPRIETARY BLEND","10000052","BORON",2
"426","10003280","POWER THIN PROPRIETARY BLEND","10000052","BORON",2
"427","10003457","DR. DONSBACH'S AQUA VITAE MINERAL BLEND","10000052","BORON",2
"428","10003698","SUPER SPECTRIM MICRO MINERAL BLEND","10000052","BORON",2
"429","10003930","ELECTRO-VITA-MIN TRACE MINERALS","10000052","BORON",2
"430","10004455","FOCUS FACTOR SYNERGISTIC AND PROPRIETARY FORMULATION","10000052","BORON",2
"431","10004463","ISOTONIX COLLOIDAL PLANT MINERAL COMPLEX","10000052","BORON",2
"432","10004511","NEW VISION MINERAL ESSENTIALS PROPRIETARY MINERAL BLEND","10000052","BORON",2
"433","10004737","VEMMA PROPRIETARY MINERAL BLEND","10000052","BORON",2
"434","10004947","SEA VEGG PRISTINE OCEAN BLEND","10000052","BORON",2
"435","10004965","GOOD DAYS MINERALIZED SEAWEED FROM THE CELTIC SEA (AQUAMIN)","10000052","BORON",2
"436","10005204","4LIFE FIBROAMJ DAY-TIME FORMULA PROPRIETARY BLEND","10000052","BORON",2
"437","10005402","URI MINERAL PURE COMPLEXED TRACE MINERAL BLEND","10000052","BORON",2
"438","10005466","FOCUS SMART SYNERGISTIC AND PROPRIETARY FORMULATION","10000052","BORON",2
"439","10005488","GARDEN OF LIFE VITAL MINERAL MATRIX","10000052","BORON",2
"440","10005830","VEMMA MANGOSTEEN PLUS WITH ESSENTIAL MINERALS PROPRIETARY PLANT-SOURCED MAJOR AND TRACE MINERAL BLEND","10000052","BORON",2
"441","10006077","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY PLANT-MINERAL BLEND","10000052","BORON",2
"442","10006265","TO YOUR HEALTH TRACE MINERAL BLEND","10000052","BORON",2
"443","10006314","LIQUID HEALTH COMPLETE MULTIPLE SEA VEGETATION DERIVED IONIC TRACE MINERALS","10000052","BORON",2
"444","10006393","FOCUS FACTOR SYNERGISTIC AND PROPRIETARY FORMULATION #2","10000052","BORON",2
"445","10006525","DEFAULT MEMORY FORMULA BLEND","10000052","BORON",2
"446","10006644","NUTRILITE GLUCOSAMINE-7 PROPRIETARY BLEND","10000052","BORON",2
"447","10007382","TRUEHOPE EMPOWERPLUS PROPRIETARY BLEND","10000052","BORON",2
"448","10007798","GREAT START 62 COLLOIDAL TRACE MINERAL BLEND","10000052","BORON",2
"449","10007988","ENIVA VIBE PROPRIETARY TRACE MINERAL BLEND","10000052","BORON",2
"450","10002176","IMMUPLEX PROPRIETARY BLEND","10000053","BOVINE LIVER PMG EXTRACT",4
"451","10004219","SP IMMUPLEX PROPRIETARY BLEND #2","10000053","BOVINE LIVER PMG EXTRACT",4
"452","10005127","SP ALBAPLEX PROPRIETARY BLEND","10000053","BOVINE LIVER PMG EXTRACT",4
"453","10006072","SP BETACOL PROPRIETARY BLEND","10000053","BOVINE LIVER PMG EXTRACT",4
"454","10002376","SP MIN-CHEX PROPRIETARY BLEND","10000054","BOVINE ORCHIC CYSTOL EXTRACT",4
"455","10003958","SP CARDIO-PLUS PROPRIETARY BLEND","10000054","BOVINE ORCHIC CYSTOL EXTRACT",4
"456","10005028","SP NEUROPLEX PROPRIETARY BLEND","10000054","BOVINE ORCHIC CYSTOL EXTRACT",4
"457","10005883","SP ORCHEX PROPRIETARY BLEND","10000054","BOVINE ORCHIC CYSTOL EXTRACT",4
"458","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10000054","BOVINE ORCHIC CYSTOL EXTRACT",4
"459","10002176","IMMUPLEX PROPRIETARY BLEND","10000055","BOVINE SPLEEN PMG EXTRACT",4
"460","10004219","SP IMMUPLEX PROPRIETARY BLEND #2","10000055","BOVINE SPLEEN PMG EXTRACT",4
"461","10005865","SP E-POISE PROPRIETARY BLEND","10000055","BOVINE SPLEEN PMG EXTRACT",4
"462","10006071","SP FERROFOOD PROPRIETARY BLEND","10000055","BOVINE SPLEEN PMG EXTRACT",4
"463","10002176","IMMUPLEX PROPRIETARY BLEND","10000056","BOVINE THYMUS CYTOSOL EXTRACT",4
"464","10004197","SP CONGAPLEX PROPRIETARY BLEND","10000056","BOVINE THYMUS CYTOSOL EXTRACT",4
"465","10004219","SP IMMUPLEX PROPRIETARY BLEND #2","10000056","BOVINE THYMUS CYTOSOL EXTRACT",4
"466","10005127","SP ALBAPLEX PROPRIETARY BLEND","10000056","BOVINE THYMUS CYTOSOL EXTRACT",4
"467","10006065","SP THYMEX PROPRIETARY BLEND","10000056","BOVINE THYMUS CYTOSOL EXTRACT",4
"468","10004219","SP IMMUPLEX PROPRIETARY BLEND #2","10000057","BOVINE THYMUS PMG EXTRACT",4
"469","10001617","SUNDOWN SELENIUM XTRA BIOFLAVONOID COMPLEX","10000058","BREWERS YEAST",4
"470","10003259","RBC WHOLE FOOD VITAMIN BLEND","10000058","BREWERS YEAST",4
"471","10003464","ESSENTIALS FOR LIFE PROPRIETARY VITAMIN & ANTIOXIDANT BLEND","10000058","BREWERS YEAST",4
"472","10004281","ESSENTIALS FOR LIFE 1 PROPRIETARY VITAMIN & ANTIOXIDANT BLEND","10000058","BREWERS YEAST",4
"473","10006106","SOLGAR NATURAL BLEND","10000058","BREWERS YEAST",4
"474","10006235","ROEX CELLTALK PROPRIETARY BLEND","10000058","BREWERS YEAST",4
"475","10000905","ULTRA PLAN SUPER FOODS BLEND","10000059","BROCCOLI",3
"476","10000969","PURITAN'S PRIDE FREEZE DRIED VEGETABLE CONCENTRATE","10000059","BROCCOLI",3
"477","10001206","SUNDOWN WHOLE FOOD PHYTONUTRIENT BLEND","10000059","BROCCOLI",3
"478","10001908","SYNERPRO PROPRIETARY BLEND","10000059","BROCCOLI",3
"479","10001917","HERBALIFE FORMULA 2 PROPRIETARY BLEND","10000059","BROCCOLI",3
"480","10001952","PHYT-ALOE COMPLEX","10000059","BROCCOLI",3
"481","10002139","CARTOMAX PROPRIETARY BLEND","10000059","BROCCOLI",3
"482","10002327","ULTIMATE LIVING VEGETABLE BLEND 1070","10000059","BROCCOLI",3
"483","10002387","DAILY COMPLETE + FRUIT AND VEGETABLE PHYTONUTRIENT COMPLEX  WHOLE JUICE","10000059","BROCCOLI",3
"484","10002772","KIDGREENZ SUPERFOOD COMPLEX","10000059","BROCCOLI",3
"485","10002882","YUMMI BEARS VEGETABLE & FRUIT CONCENTRATE","10000059","BROCCOLI",3
"486","10003009","PERFECT VEGGIE BLEND","10000059","BROCCOLI",3
"487","10003021","RAINBOW LIGHT VEGETABLE & HERB BLEND","10000059","BROCCOLI",3
"488","10003028","NUTRI STARS 4:1 VEGETABLE CONCENTRATES","10000059","BROCCOLI",3
"489","10003259","RBC WHOLE FOOD VITAMIN BLEND","10000059","BROCCOLI",3
"490","10003652","ULTRA SOY COMPLEX III","10000059","BROCCOLI",3
"491","10003674","FEELING YOUNG FRUIT AND VEGETABLE EXTRACT COMPLEX","10000059","BROCCOLI",3
"492","10003724","SUPER JUICE CRUCIFEROUS BLEND","10000059","BROCCOLI",3
"493","10003994","GREEN NUTRIENTS PROPRIETARY BLEND","10000059","BROCCOLI",3
"494","10004064","ISOTONIX CHILDREN'S MULTI-VITAMINS PROPRIETARY PHYTONUTRIENT BLEND","10000059","BROCCOLI",3
"495","10004143","THE VITAMIN SHOPPE DAILY 3 VEGETABLE BLEND","10000059","BROCCOLI",3
"496","10004393","ALTRUM PHYTONUTRIENT VEGETABLE CONCENTRATES","10000059","BROCCOLI",3
"497","10004543","HERBALIFE FORMULA 2 PROPRIETARY BLEND #2","10000059","BROCCOLI",3
"498","10004606","MORE THAN A MULTIPLE VEGETABLE COMPLEX","10000059","BROCCOLI",3
"499","10004624","SUPREME GREENS WITH MSM PROPRIETARY BLEND","10000059","BROCCOLI",3
"500","10004630","BALANCE OF NATURE VEGETABLE PHYTOBLEND","10000059","BROCCOLI",3
"501","10004690","WELLQUEST VITAL SOLUTIONS FRUIT AND VEGETABLE PHYTONUTRIENT BLEND","10000059","BROCCOLI",3
"502","10004836","WARM SPIRIT CRUCIFEROUS VEGETABLE EXTRACTS","10000059","BROCCOLI",3
"503","10004857","L'IL CRITTERS FRUIT & VEGGIE BEARS PROPRIETARY BLEND","10000059","BROCCOLI",3
"504","10004913","MANNATECH PHYT-ALOE COMPLEX","10000059","BROCCOLI",3
"505","10004962","ULTRA PLAN DIETER'S MULTI-VITAMIN SUPER GREEN FOODS BLEND","10000059","BROCCOLI",3
"506","10004969","GOOD DAYS 28 FRUIT AND VEGETABLE POWDER BLEND","10000059","BROCCOLI",3
"507","10005009","GARDEN OF LIFE PERFECT VEGGIE BLEND","10000059","BROCCOLI",3
"508","10005104","PREFERRED GREENS PLUS WITH MSM PROPRIETARY BLEND","10000059","BROCCOLI",3
"509","10005107","ORIGINAL SUPREME GREENS WITH MSM PROPRIETARY BLEND","10000059","BROCCOLI",3
