"","dsdsupid","dsdsupp","dsdsrce","dsdtype","dsdservq","dsdservu","dsdcntv","dsdcntm","dsdcnta","dsdcntb","dsdcnto"
"190","1000030100","YOUR LIFE CONCENTRATED GARLIC 300 MG",8,4,2,18,0,0,0,1,0
"191","1000030300","YOUR LIFE GINSENG 100 MG CONCENTRATE CAPLET",8,4,1,1,0,0,0,1,0
"192","1000030500","GOLDLINE PRENATAL S MULTIPLE VITAMIN AND MINERAL FORMULA FOR PREGNANT & LACTATING WOMEN",9,2,1,18,10,3,0,0,0
"193","1000030700","FERGON FERROUS GLUCONATE HIGH POTENCY IRON",9,4,1,18,0,1,0,0,0
"194","1000030800","BUGS BUNNY COMPLETE CHILDREN'S CHEWABLE VITAMINS + MINERALS",9,1,1,18,12,7,0,0,1
"195","1000030801","ONE A DAY KIDS BUGS BUNNY AND FRIENDS COMPLETE CHILDREN'S MULTIVITAMIN / MULTIMINERAL",9,1,1,18,12,7,0,0,3
"196","1000030802","ONE A DAY KIDS BUGS BUNNY AND FRIENDS COMPLETE CHILDREN'S MULTIVITAMIN /  MULTIMINERAL SUGAR FREE",9,1,1,18,12,7,0,0,1
"197","1000030900","BUGS BUNNY PLUS IRON CHILDREN'S CHEWABLE VITAMINS",9,1,1,18,10,1,0,0,0
"198","1000031000","BUGS BUNNY WITH EXTRA C CHILDREN'S CHEWABLE VITAMINS",9,1,1,18,10,0,0,0,0
"199","1000031100","FLINTSTONES ORIGINAL CHILDREN'S CHEWABLE VITAMINS",9,1,1,18,10,0,0,0,0
"200","1000031101","MY FIRST FLINTSTONES CHILDREN'S MULTIVITAMIN",9,1,1,18,10,0,0,0,0
"201","1000031102","MY FIRST FLINTSTONES CHILDREN'S MULTIVITAMIN",9,1,1,18,10,0,0,0,4
"202","1000031200","FLINTSTONES PLUS IRON CHILDREN'S CHEWABLE VITAMINS",9,1,1,18,10,1,0,0,0
"203","1000031201","FLINTSTONES PLUS IRON CHILDREN'S MULTIVITAMIN PLUS IRON",9,1,1,18,10,1,0,0,0
"204","1000031202","FLINTSTONES WITH IRON CHILDREN'S MULTIVITAMIN",9,1,1,18,10,1,0,0,3
"205","1000031300","FLINTSTONES COMPLETE CHILDREN'S CHEWABLE VITAMINS WITH CALCIUM, IRON, & MINERALS",9,1,1,18,12,7,0,0,0
"206","1000031301","FLINTSTONES COMPLETE WITH CALCIUM, IRON, & MINERALS CHILDREN'S MULTIVITAMIN / MULTIMINERAL",9,1,1,18,12,7,0,0,0
"207","1000031302","FLINTSTONES COMPLETE CHILDREN'S MULTIVITAMIN / MULTIMINERAL NEW! IMPROVED FORMULA WITH CHOLINE",9,1,1,18,13,7,0,0,2
"208","1000031303","FLINTSTONES COMPLETE CHILDREN'S MULTIVITAMIN / MULTIMINERAL MORE COMPLETE WITH CHOLINE",9,1,1,18,13,7,0,0,3
"209","1000031400","FLINTSTONES PLUS EXTRA C CHILDREN'S CHEWABLE TABLETS",9,1,1,18,10,0,0,0,0
"210","1000031401","FLINTSTONES PLUS EXTRA C CHILDREN'S MULTIVITAMIN",9,1,1,18,10,0,0,0,0
"211","1000031402","FLINTSTONES PLUS IMMUNITY SUPPORT CHILDREN'S MULTIVITAMIN CHEWABLE TABLETS",9,1,1,18,10,0,0,0,3
"212","1000031403","FLINTSTONES PLUS IMMUNITY SUPPORT CHILDREN'S MULTIVITAMIN",9,1,1,18,10,0,0,0,4
"213","1000031600","FLINTSTONES PLUS CALCIUM CHILDREN'S CHEWABLE VITAMINS",9,1,1,18,10,1,0,0,0
"214","1000031601","FLINTSTONES PLUS CALCIUM CHILDREN'S MULTIVITAMIN PLUS CALCIUM",9,1,1,18,10,1,0,0,0
"215","1000031602","FLINTSTONES PLUS BONE BUILDING SUPPORT CHILDREN'S MULTIVITAMIN",9,1,1,18,10,1,0,0,1
"216","1000031603","FLINTSTONES PLUS BONE BUILDING SUPPORT CHILDREN'S MULTIVITAMIN",9,1,1,18,10,1,0,0,2
"217","1000031700","SLOW FE SLOW RELEASE IRON TABLETS",5,4,1,18,0,1,0,0,0
"218","1000031800","SLOW FE SLOW RELEASE IRON AND FOLIC ACID TABLETS",9,4,1,18,1,1,0,0,0
"219","1000032000","GNC ULTRA MEGA MULTIPLE VITAMINS AND MINERALS TIMED RELEASE",9,4,1,18,13,10,0,1,7
"220","1000032101","GNC MULTI SOLOTRON  ESSENTIAL MULTIVITAMIN",8,4,1,18,14,14,1,2,5
"221","1000032102","GNC MULTI SOLOTRON  ESSENTIAL MULTIVITAMIN 30 MG B-COMPLEX",8,4,1,18,14,13,1,2,6
"222","1000032300","GNC ULTRA MEGA II MULTIPLE VITAMINS AND MINERALS",2,4,2,18,13,11,1,2,11
"223","1000032301","GNC MULTI ULTRA MEGA TWO MULTIPLE VITAMINS AND MINERALS",8,4,2,18,13,11,1,2,10
"224","1000032400","CALTRATE 600 CALCIUM",9,4,1,18,0,1,0,0,0
"225","1000032500","MYADEC HIGH POTENCY MULTIVITAMIN-MULTIMINERAL PROFESSIONAL FORMULA",9,4,1,18,13,16,0,0,1
"226","1000032501","MYADEC HIGH POTENCY MULTIVITAMIN-MULTIMINERAL PROFESSIONAL FORMULA",8,4,1,18,13,16,0,0,3
"227","1000032800","VICON FORTE CAPSULES",9,4,1,2,10,3,0,0,0
"228","1000032900","CVS HIGH POTENCY ZINC WITH ANTIOXIDANTS",9,4,1,18,3,3,0,0,1
"229","1000033000","CVS ECHINACEA STANDARDIZED EXTRACT, 167 MG",9,4,2,1,0,0,0,1,0
"230","1000033100","CVS DAILY MULTIPLE PLUS IRON, CALCIUM, & ZINC FOR WOMEN MULTIVITAMIN MULTIMINERAL",9,4,1,18,11,4,0,0,0
"231","1000033101","CVS PHARMACY DAILY MULTIPLE FOR WOMEN MULTIVITAMIN WITH IRON, CALCIUM & ZINC",9,4,1,18,11,4,0,0,0
"232","1000033102","CVS PHARMACY DAILY MULTIPLE FOR WOMEN MULTIVITAMIN WITH IRON, 450 MG OF CALCIUM, ZINC & FOLIC ACID",9,4,1,18,13,8,0,0,1
"233","1000033200","CVS DAILY MULTIPLE MULTIVITAMIN",9,4,1,18,11,0,0,0,0
"234","1000033300","CVS MULTIVITAMIN & MINERALS",9,4,1,18,12,7,0,0,2
"235","1000033401","CVS PHARMACY CHEWABLE SPECTRAVITE MULTIVITAMIN / MULTIMINERAL WITH ANTIOXIDANT VITAMINS C, E AND BETA CAROTENE",8,4,1,18,13,10,0,0,2
"236","1000033500","CVS CHILDREN'S CHEWABLE WITH IRON ANIMAL SHAPED MULTIVITAMIN",9,1,1,18,10,1,0,0,3
"237","1000033600","CVS CHILDREN'S CHEWABLE WITH IRON, CALCIUM, AND MINERALS ANIMAL SHAPED MULTIVITAMIN",9,1,1,18,12,7,0,0,2
"238","1000033601","CVS PHARMACY ANIMAL SHAPES CHILDREN'S CHEWABLE COMPLETE WITH CALCIUM, IRON & MINERALS",8,1,1,18,12,7,0,0,0
"239","1000033602","CVS PHARMACY ANIMAL SHAPES CHILDREN'S CHEWABLE COMPLETE WITH CALCIUM, IRON, & MINERALS WITH VITAMIN D 400 I.U.",9,1,1,18,13,7,0,0,0
"240","1000033700","CVS CHILDREN'S CHEWABLE WITH EXTRA C ANIMAL SHAPED MULTIVITAMIN",9,1,1,18,10,0,0,0,3
"241","1000033800","CVS DAILY MULTIPLE PLUS IRON MULTIVITAMIN/IRON",9,4,1,18,11,1,0,0,0
"242","1000033801","CVS PHARMACY DAILY MULTIPLE PLUS IRON",8,4,1,18,11,1,0,0,0
"243","1000033802","CVS PHARMACY DAILY MULTIPLE PLUS IRON MULTIVITAMIN WITH IRON",9,4,1,18,11,1,0,0,0
"244","1000034000","CVS DAILY MULTIPLE PLUS MINERALS MULTIVITAMIN MULTIMINERAL",9,4,1,18,13,16,0,0,2
"245","1000034100","ONE SOURCE MATURE MULTIVITAMIN / MULTIMINERAL",9,3,1,1,13,14,0,1,2
"246","1000034101","ONE SOURCE MATURE MULTIVITAMIN / MULTIMINERAL WITH LUTEIN",9,3,1,1,13,14,0,1,5
"247","1000034102","ONE SOURCE MATURE MULTIVITAMIN / MULTIMINERAL WITH LUTEIN WITH LYCOPENE",9,3,1,1,13,13,0,0,5
"248","1000034103","ONE SOURCE COMPLETE FOR ADULTS 50 PLUS MULTIVITAMIN / MULTIMINERAL LYCOPENE LUTEIN WITH COENZYME Q-10",9,3,1,1,13,13,0,0,6
"249","1000034104","ONE SOURCE COMPLETE 50 PLUS WITH ESTER-C LYCOPENE AND LUTEIN ADVANCED MULTIVITAMIN & MINERAL FOR ADULTS 50+ ANTIOXIDANTS",9,3,1,1,13,13,0,0,6
"250","1000034105","ONE SOURCE DAILY 50 PLUS ADVANCED MULTIVITAMIN & MINERAL FOR ACTIVE ADULTS 50+ IRON FREE NEW FORMULA! VITAMIN D 1000 IU",9,3,1,1,13,13,0,0,6
"251","1000034106","ONE SOURCE COMPLETE ADVANCED 45 PLUS MULTI D3 1000 IU LYCOPENE LUTEIN",9,3,1,1,13,13,0,0,6
"252","1000034200","ONE SOURCE MULTIVITAMIN / MULTIMINERAL",9,4,1,1,13,16,0,1,2
"253","1000034201","ONE SOURCE MULTIVITAMIN / MULTIMINERAL COMPLETE FORMULA WITH LUTEIN",9,4,1,1,13,16,0,1,5
"254","1000034202","ONE SOURCE MULTIVITAMIN / MULTIMINERAL COMPLETE FORMULA WITH LUTEIN WITH LYCOPENE",9,4,1,1,13,15,0,0,5
"255","1000034203","ONE SOURCE COMPLETE ADULT HIGH POTENCY FORMULA MULTIVITAMIN / MULTIMINERAL LYCOPENE LUTEIN WITH CO Q-10 250 MCG NEW & IM",9,4,1,1,13,15,0,0,6
"256","1000034204","ONE SOURCE COMPLETE ADVANCED WITH ESTER-C LYCOPENE AND LUTEIN COQ10 MULTIVITAMIN & MINERAL",9,4,1,1,13,15,0,0,6
"257","1000034205","ONE SOURCE DAILY ADVANCED MULTIVITAMIN & MINERAL FOR ACTIVE ADULTS NEW FORMULA! VITAMIN D 1000 IU LYCOPENE 450 MCG",9,4,1,1,13,15,0,0,6
"258","1000035000","VITA-SMART COD LIVER OIL VITAMIN A & D CONFIRMED RELEASE",9,4,1,16,2,0,0,0,3
"259","1000035001","VITA-SMART NATURALS COD LIVER OIL VITAMIN A & D",9,4,1,16,2,0,0,0,3
"260","1000035002","VITA-SMART NATURALS COD LIVER OIL VITAMIN A & D",9,4,1,16,2,0,0,0,0
"261","1000035100","VITA-SMART MULTIVITAMINS WITH IRON",9,4,1,18,11,1,0,0,0
"262","1000035200","VITA-SMART CHEWABLE ANIMAL SHAPES COMPLETE FORMULA WITH BETA CAROTENE",9,1,1,18,12,7,0,0,2
"263","1000035300","VITA-SMART CHEWABLE ANIMAL SHAPES PLUS IRON",9,1,1,18,10,1,0,0,4
"264","1000035301","VITA-SMART CHILDREN'S MULTIVITAMIN WITH IRON ANIMAL SHAPES WITH IRON",9,1,1,18,10,1,0,0,3
"265","1000035501","VITA-SMART CHILDREN'S MULTIVITAMIN ANIMAL SHAPES WITH VITAMIN C",9,1,1,18,10,0,0,0,3
"266","1000035600","VITA-SMART ESSENTIAL FORMULA MULTIVITAMINS WITH BETA CAROTENE",9,4,1,18,11,0,0,0,0
"267","1000035800","VITA-SMART WOMEN'S FORMULA MULTIVITAMINS / MINERALS WITH BETA CAROTENE, IRON, CALCIUM & ZINC",9,4,1,18,11,3,0,0,0
"268","1000035802","VITA-SMART WOMEN'S FORMULA MULTI-VITAMINS HIGH POTENCY MULTIVITAMIN/MULTIMINERAL",10,4,1,18,11,4,0,0,0
"269","1000035900","VITA-SMART VITAMINS & MINERALS HIGH POTENCY CONFIRMED RELEASE",9,4,1,18,12,7,0,0,2
"270","1000035901","VITA-SMART HIGH POTENCY COMPLETE MULTIVITAMINS & MINERALS 21 VITAMINS & MINERALS",9,4,1,18,12,7,0,0,2
"271","1000035902","VITA-SMART HIGH POTENCY COMPLETE MULTIVITAMINS & MINERALS 21 VITAMINS & MINERALS",9,4,1,18,12,7,0,0,3
"272","1000036100","SPRING VALLEY NATURAL BRAN FIBER, 500 MG",9,4,3,18,0,0,0,0,1
"273","1000036200","SPRING VALLEY NATURAL OYSTER SHELL CALCIUM 500 MG WITH VITAMIN D",9,4,1,18,1,1,0,0,0
"274","1000036300","SPRING VALLEY CALCIUM 600 WITH D & IRON",9,4,1,18,1,2,0,0,0
"275","1000036301","SPRING VALLEY NATURAL CALCIUM 600 WITH D & IRON",9,4,1,18,1,2,0,0,0
"276","1000036400","TARGET MILLENIUM MULTIVITAMIN ANTIOXIDANT VITAMINS C AND E GINSENG",9,4,1,18,13,16,0,1,2
"277","1000036500","TARGET WOMEN'S MULTIPLE VITAMINS/MULTIMINERAL",9,4,1,18,11,4,0,0,0
"278","1000036501","TARGET WOMEN'S DAILY MULTIVITAMIN / MULTIMINERAL WOMEN'S FORMULA",9,4,1,18,11,3,0,0,0
"279","1000036502","TARGET WOMEN'S DAILY MULTIVITAMIN MULTIVITAMIN / MULTIMINERAL MORE CALCIUM & VITAMIN D WOMEN'S FORMULA",9,4,1,18,13,8,0,0,1
"280","1000037900","TARGET MILLENIUM ACTIVE FOR MEN MULTIVITAMIN",9,4,2,18,14,10,0,8,7
"281","1000038000","TARGET ADVANCED FORMULA CENTURY MULTIVITAMIN-MULTIMINERAL",9,4,1,18,13,16,0,0,4
"282","1000038001","TARGET ADULT MULTIVITAMIN / MULTIMINERAL WITH LYCOPENE 300 MCG",9,4,1,18,13,15,0,0,5
"283","1000038002","TARGET MULTIVITAMIN / MULTIMINERAL COMPLETE 26 RDI NUTRIENTS ADVANCED FORMULA",9,4,1,18,13,16,0,0,5
"284","1000038100","TARGET MULTIPLE VITAMINS 50 PLUS MULTIVITAMIN / MULTIMINERAL",9,3,1,18,13,9,0,0,2
"285","1000038200","TARGET MULTIPLE VITAMINS MAXIMUM MULTIVITAMIN / MULTIMINERAL",9,4,1,18,13,16,0,0,2
"286","1000039700","OSCO SUPER ACTIVAL",9,4,1,18,13,16,0,0,3
"287","1000039800","OSCO MULTIPLE VITAMINS HIGH POTENCY MULTIVITAMIN",9,4,1,18,11,0,0,0,0
"288","1000039900","OSCO CHILDREN'S MULTIPLE VITAMINS PLUS EXTRA C",9,1,1,18,10,0,0,0,3
"289","1000040000","OSCO CHILDREN'S MULTIPLE VITAMINS ORIGINAL FORMULA",9,1,1,18,10,0,0,0,3
"290","1000040200","OSCO MULTIPLE VITAMINS HIGH POTENCY MULTIVITAMIN / IRON",9,4,1,18,11,1,0,0,0
"291","1000040201","FINAST MULTIPLE VITAMINS PLUS IRON",9,4,1,18,11,1,0,0,0
"292","1000040601","TOP CARE JUNGLE LAND CHILDREN'S ANIMAL SHAPED CHEWABLE VITAMINS TODDLER'S FORMULA CHILDREN'S MULTIVITAMIN",9,1,1,18,10,0,0,0,4
"293","1000040701","TOP CARE JUNGLE LAND CHILDREN'S ANIMAL SHAPED CHEWABLE VITAMINS WITH IRON CHILDREN'S MULTIVITAMIN WITH IRON",9,1,1,18,10,1,0,0,4
"294","1000040900","TOP CARE JUNGLE LAND ANIMAL SHAPED CHEWABLE VITAMINS PLUS EXTRA C",9,1,1,18,10,0,0,0,3
"295","1000040901","TOP CARE JUNGLE LAND CHILDREN'S ANIMAL SHAPED CHEWABLE VITAMINS WITH VITAMIN C CHILDREN'S MULTIVITAMIN",9,1,1,18,10,0,0,0,4
"296","1000041100","SAV-ON CHILDREN'S MULTIPLE VITAMINS PLUS EXTRA C",9,1,1,18,10,0,0,0,3
"297","1000041300","ONE A DAY MAXIMUM MULTIVITAMIN / MULTIMINERAL",9,4,1,18,13,16,0,0,2
"298","1000041301","ONE A DAY MAXIMUM HIGH POTENCY MULTIVITAMIN / MULTIMINERAL",9,4,1,18,12,16,0,0,2
"299","1000041302","ONE A DAY MAXIMUM MULTIVITAMIN / MULTIMINERAL ADVANCED FORMULA",9,4,1,18,13,16,0,0,3
"300","1000041400","ONE A DAY KIDS COMPLETE MULTIVITAMIN / MULTIMINERAL  CHEWABLE TABLETS",9,1,1,18,12,7,0,0,0
"301","1000041401","ONE A DAY KIDS EXTREME SPORTS COMPLETE MULTIVITAMIN / MULTIMINERAL",9,1,1,18,12,7,0,0,0
"302","1000041402","ONE A DAY KIDS SCOOBY DOO! COMPLETE CHILDREN'S MULTIVITAMIN / MULTIMINERAL",9,1,1,18,12,7,0,0,0
"303","1000041403","ONE A DAY KIDS SCOOBY DOO! COMPLETE CHILDREN'S MULTIVITAMIN / MULTIMINERAL SUGAR FREE",9,1,1,18,12,7,0,0,1
"304","1000041404","ONE A DAY KIDS EXTREME SPORTS COMPLETE MULTIVITAMIN / MULTIMINERAL",9,1,1,18,12,7,0,0,0
"305","1000041600","MUSCLE TECH HYDROXYCUT",8,4,4,2,0,1,1,2,3
"306","1000041700","PERFECT SUPER MULTI POWER PAK",8,4,1,12,13,10,1,0,5
"307","1000042300","TUMS REGULAR STRENGTH ANTACID / CALCIUM 200 MG",9,4,2,18,0,1,0,0,2
"308","1000042301","TUMS REGULAR STRENGTH ANTACID / CALCIUM",8,4,2,18,0,1,0,0,2
"309","1000042400","TUMS EX EXTRA STRENGTH ANTACID / CALCIUM 300 MG",9,4,2,18,0,1,0,0,3
"310","1000042401","TUMS EX 750 EXTRA STRENGTH ANTACID / CALCIUM",8,4,2,18,0,1,0,0,3
"311","1000042500","OSCAL 500 + D CALCIUM WITH VITAMIN D",9,4,1,18,1,1,0,0,0
"312","1000042700","SOLGAR VITAMIN C 500 MG WITH ROSE HIPS",9,4,1,18,1,1,0,1,1
"313","1000042800","SOLGAR NATURAL GELATIN WITH CALCIUM LACTATE",9,4,3,2,0,1,0,0,2
"314","1000043101","TOP CARE EXTRA STRENGTH ANTACID CALCIUM ANTACID / CALCIUM CALCIUM CARBONATE 750 MG",8,4,2,18,0,2,0,0,3
"315","1000043200","DALE ALEXANDER NORWEGIAN COD LIVER OIL (LIQUID)",9,4,1,19,2,0,0,0,8
"316","1000043201","TWINLAB NORWEGIAN COD LIVER OIL (LIQUID)",9,4,1,19,2,0,0,0,7
"317","1000043300","TWINLAB STRESS B-COMPLEX CAPS WITH VITAMIN C",9,4,2,2,10,0,0,0,2
"318","1000043301","TWINLAB STRESS B-COMPLEX CAPS HIGH POTENCY B-COMPLEX VITAMINS YEAST-FREE WITH VITAMIN C",9,4,2,2,10,0,0,0,2
"319","1000043400","TWINLAB PRE-NATAL MULTIVITAMIN & MINERAL FORMULA FOR PREGNANT & LACTATING WOMEN",9,2,2,2,13,7,0,0,4
"320","1000043401","TWINLAB PRE-NATAL CARE MULTI VITAMIN CAPS",9,2,2,2,13,7,0,0,3
"321","1000043500","NATURE'S HERBS ST. JOHN'S-POWER 0.3% STANDARDIZED EXTRACT 300 MG",9,4,1,2,0,0,0,2,0
"322","1000043700","TWINLAB TRIPLE WHEY FUEL",9,4,1,24,0,3,0,0,10
"323","1000043800","TWINLAB METABOLIC ENHANCER RIPPED FUEL",9,4,2,2,0,1,1,2,0
"324","1000043900","TWINLAB ANDRO FUEL ANDROSTENEDIONE WITH YOHIMBE",9,4,1,2,0,0,0,1,1
"325","1000044100","TWINLAB MALE FORMULA MALE FUEL WITH YOHIMBE BARK EXTRACT",9,4,3,2,4,1,2,3,1
"326","1000044400","NATROL LIQUID CHILDREN'S MULTIVITAMIN WITH HERBS AND TROPICAL FRUIT EXTRACTS",9,1,2,19,12,0,0,0,4
"327","1000044600","MAG-OX 400 MAGNESIUM",9,4,1,18,0,1,0,0,0
"328","1000044700","NATURE MADE SUPER B-COMPLEX WITH C",9,4,1,18,7,0,0,0,2
"329","1000044702","NATURE MADE SUPER B-COMPLEX WITH C NOW WITH FOLIC ACID",9,4,1,18,9,0,0,0,1
"330","1000044703","NATURE MADE SUPER B-COMPLEX WITH C WITH FOLIC ACID",9,4,1,18,9,0,0,0,0
"331","1000044704","NATURE MADE SUPER B-COMPLEX WITH VITAMIN C WITH FOLIC ACID",9,4,1,18,9,0,0,0,0
"332","1000044705","NATURE MADE SUPER B-COMPLEX WITH VITAMIN C & FOLIC ACID",9,4,1,18,9,0,0,0,0
"333","1000044800","NATURE MADE COD LIVER OIL  A & D SUPPLEMENT 100% NATURAL",9,4,1,16,2,0,0,0,1
"334","1000044801","NATURE MADE COD LIVER OIL 100% NATURAL RICH NATURAL SOURCE OF VITAMIN A & VITAMIN D",8,4,1,16,2,0,0,0,2
"335","1000044900","NATURE MADE ODORLESS GARLIC 500 MG",9,4,1,18,0,0,0,1,0
"336","1000044901","NATURE MADE HERBS ODORLESS GARLIC 1250 MG GARLIC EQUIVALENT CONCENTRATED FROM WHOLE GARLIC",9,4,1,18,0,0,0,1,0
"337","1000044902","NATURE MADE HERBS ODORLESS GARLIC 500 MG CONCENTRATED FROM WHOLE GARLIC",9,4,1,18,0,0,0,1,0
"338","1000044903","NATURE MADE ODOR CONTROL GARLIC 1,250 MG GARLIC EQUIVALENT CONCENTRATED FROM WHOLE GARLIC",9,4,1,18,0,0,0,1,0
"339","1000045000","NATURE MADE GARLIC OIL 500 MG GARLIC EQUIVALENT 100% NATURAL",9,4,1,16,0,0,0,1,0
"340","1000045100","NATURE MADE BALANCED B-100 B-COMPLEX TIMED RELEASE",9,4,1,18,8,0,0,0,0
"341","1000045200","NATURE MADE HIGH POTENCY CHROMIUM PICOLINATE 200 MCG ELEMENTAL CHROMIUM",9,4,1,18,0,1,0,0,0
"342","1000045300","NATURE MADE POTASSIUM GLUCONATE 550 MG",9,4,1,18,0,0,0,0,1
"343","1000045400","NATURE MADE B-COMPLEX WITH C",9,4,1,1,6,0,0,0,0
"344","1000045401","NATURE MADE B-COMPLEX WITH VITAMIN C",9,4,1,1,6,0,0,0,0
"345","1000045500","NATURE MADE ANTIOXIDANT FORMULA VITAMIN WITH MINERALS",9,4,1,16,3,4,0,0,1
"346","1000045600","SHAKLEE CALCIUM MAGNESIUM PLUS PHOSPHORUS AND VITAMIN D MINERAL AND VITAMIN",9,4,4,18,1,3,0,0,0
"347","1000045700","SHAKLEE HERBAL FORMULAS OSTEOKINETICS",9,4,3,2,0,4,0,2,6
"348","1000045701","SHAKLEE OSTEOKINETICS GLUCOSAMINE, DEVIL'S CLAW, ALFALFA & MORE",9,4,3,2,0,4,0,2,5
"349","1000045800","SHAKLEE B-COMPLEX HIGH POTENCY B VITAMINS WITH FOLIC ACID",9,4,2,18,8,0,0,0,2
"350","1000045801","SHAKLEE B-COMPLEX HIGH POTENCY B VITAMINS WITH FOLIC ACID",9,4,2,18,8,0,0,0,2
"351","1000046000","SHAKLEE CHEWABLE CALCIUM COMPLEX WITH MAGNESIUM, COPPER, ZINC & MANGANESE",9,4,3,18,0,5,0,0,0
"352","1000046100","SHAKLEE HERBAL FORMULAS PREMIUM SAW PALMETTO PLUS FOR MEN OVER 40",9,4,1,2,0,0,0,1,1
"353","1000046200","HERBATROL COLOSTRA",8,4,3,1,3,3,0,3,6
"354","1000046500","METABOLIFE 356",8,4,1,1,1,3,0,8,4
"355","1000046600","METAFORM HYPERDRIVE 360 GRAPE FLAVOR",9,4,2,24,0,4,4,0,13
"356","1000046900","NUTRILITE CALCIUM MAGNESIUM PLUS MULTIMINERAL",9,4,1,18,0,5,0,1,0
"357","1000047000","NUTRILITE NATURAL B COMPLEX",9,4,3,18,7,0,0,0,0
"358","1000047001","NUTRILITE NATURAL B COMPLEX",9,4,1,18,7,0,0,0,2
"359","1000047100","NUTRILITE LECITHIN-E CHEWABLE VITAMIN E",9,4,1,18,1,0,0,0,5
"360","1000047101","NUTRILITE LECITHIN-E CHEWABLE",9,4,1,18,1,0,0,0,7
"361","1000047300","NUTRILITE GARLIC AND LICORICE",9,4,1,18,0,0,0,2,0
"362","1000047400","NUTRILITE ECHINACEA WITH ASTRAGALUS",9,4,1,18,0,0,0,5,4
"363","1000047600","YOUR LIFE NATURAL FISH OIL CONCENTRATE 1000 MG",8,4,2,16,0,0,0,0,8
"364","1000047700","NATURE'S PLUS CHILDREN'S CHEWABLE VITAMIN AND CHELATED MINERAL",8,1,1,18,13,7,0,0,4
"365","1000047800","NATURE'S PLUS ADULT'S CHEWABLE MULTIVITAMIN & MINERAL",8,4,1,18,13,7,0,0,8
"366","1000047900","GNC MEN'S MEGA MEN",9,4,2,18,14,9,2,8,9
"367","1000047901","GNC MEN'S TIMED RELEASE MEGA MEN",9,4,2,18,14,10,2,8,7
"368","1000047902","GNC MEN'S MEGA MEN MAXIMUM PERFORMANCE FORMULA FOR MEN 50 MG B-VITAMIN COMPLEX, AMINO ACID BLEND WITH L-ARGININE, WITH L",8,4,2,18,14,12,5,19,7
"369","1000048000","GNC ULTRA MEGA II WITHOUT IRON",9,4,2,18,13,10,1,2,10
"370","1000048100","GNC CHALLENGE ISOLATED SOY PROTEIN 95 (NATURAL VANILLA)",8,4,3,14,0,0,18,0,4
"371","1000048201","GNC MULTI ULTRA MEGA",8,4,1,18,13,12,1,2,8
"372","1000048300","GNC NOURISH HAIR SILICA FROM HORSETAIL RUSH HERB",9,4,1,18,0,2,0,0,0
"373","1000048400","GNC WOMEN'S PMS",9,4,2,18,8,6,0,2,1
"374","1000048500","GNC BIG 100",9,4,1,18,9,0,0,0,2
"375","1000048700","GNC WOMEN'S ULTRA MEGA IMPROVED FORMULA",9,4,2,18,14,12,0,5,6
"376","1000048701","GNC MULTIPLES WOMEN'S ULTRA MEGA",8,4,2,18,14,12,0,6,5
"377","1000048702","GNC WOMEN'S ULTRA MEGA HIGH POTENCY VITAMIN AND MINERAL FORMULA TIMED-RELEASE",8,4,2,18,14,12,0,4,6
"378","1000048703","GNC WOMEN'S ULTRA MEGA 500 MG CALCIUM, 80 MG B-VITAMIN COMPLEX WITH LUTEIN, LYCOPENE AND ALPHA-LIPOIC ACID",8,4,2,18,14,13,0,21,7
"379","1000048900","GNC WOMEN'S MENOPAUSE FORMULA",9,4,3,18,8,4,0,2,1
"380","1000049100","VITALINE FORMULAS 3 MG BIOTIN FORTE",9,4,1,18,9,1,0,0,0
"381","1000049300","NUTRITION NOW RHINO CHEWY VITES",8,1,2,18,12,4,0,0,1
"382","1000049500","TWINLAB COD LIVER OIL CHERRY",8,4,1,17,2,0,0,0,2
"383","1000049700","ROLAIDS SODIUM FREE ANTACID",9,4,1,18,0,2,0,0,0
"384","1000049701","ROLAIDS ORIGINAL ANTACID",8,4,1,18,0,2,0,0,0
"385","1000049702","ORIGINAL ROLAIDS ANTACID / CALCIUM",8,4,1,18,0,2,0,0,0
"386","1000049800","VITA-PURE PRENATAL VITAMINS",9,2,1,18,9,5,0,0,1
"387","1000049900","COPLEY PRENATAL PLUS MULTIVITAMIN/MULTIMINERAL",9,2,1,18,10,4,0,0,0
"388","1000049901","TEVA PRENATAL PLUS MULTIVITAMIN/MULTIMINERAL",9,2,1,18,10,4,0,0,0
"389","1000050300","ECHINEX ECHINACEA HERBAL COMPLEX  STANDARDIZED",9,4,1,18,0,1,0,3,0
"390","1000050400","SCHIFF MELATONIN 1 MG",9,4,1,18,1,1,0,0,1
"391","1000050800","SCHIFF MELATONIN 3 MG",9,4,1,18,1,0,0,0,1
"392","1000051301","SCHIFF VITAMIN B WITH IRON COMPLEX 100 YEAST FREE",9,4,1,18,9,2,0,4,3
"393","1000051501","SCHIFF SUPER VITAMIN B COMPLEX WITH B-12 YEAST FREE",9,4,1,18,9,2,1,0,2
"394","1000051700","SCHIFF VITAMIN C 500 WITH ROSE HIPS",9,4,1,18,1,0,0,1,0
"395","1000052300","SCHIFF VEGETARIAN MULTIPLE WITH BETA CAROTENE CAPLETS",9,4,2,1,11,1,0,0,2
"396","1000052400","SCHIFF V COMPLETE MULTIPLE VITAMIN, MINERAL WITH EXTRA IRON AND B-12",9,4,3,18,13,9,0,0,7
